Transitioning to state INITIALIZE
Transitioning to state 12V_REG_ENABLE
Transitioning to state DELAY [500]
Transitioning to state ELECTROMETER_ENABLE
Transitioning to state DELAY [3000]
125044, 3, 34867, 292177, 570, 512.591, 384, 0.675
125060, 4, 34992, 291700, 569, 512.654, 407, 0.717
125088, 5, 35117, 292206, 570, 512.642, 414, 0.728
125076, 6, 35241, 292691, 571, 512.594, 375, 0.658
125036, 7, 35366, 292185, 570, 512.605, 369, 0.649
125064, 0, 35491, 292196, 570, 512.625, 390, 0.685
125076, 1, 35617, 292125, 570, 512.500, 315, 0.554
125064, 2, 35742, 292191, 570, 512.616, 385, 0.677
125080, 3, 35867, 292693, 571, 512.597, 393, 0.689
125068, 4, 35992, 292740, 571, 512.679, 435, 0.763
124976, 5, 36117, 292215, 570, 512.658, 446, 0.784
125112, 6, 36242, 292175, 570, 512.588, 373, 0.656
125016, 7, 36367, 291684, 569, 512.625, 401, 0.706
125064, 0, 36492, 292227, 570, 512.679, 434, 0.763
125128, 1, 36618, 292125, 570, 512.500, 319, 0.561
125064, 2, 36743, 292198, 570, 512.628, 397, 0.698
125088, 3, 36868, 292174, 570, 512.586, 364, 0.640
124968, 4, 36993, 291703, 569, 512.659, 433, 0.762
125128, 5, 37117, 292703, 571, 512.615, 386, 0.677
125064, 6, 37242, 292175, 570, 512.588, 378, 0.664
125012, 7, 37367, 292184, 570, 512.604, 394, 0.692
125052, 0, 37493, 291662, 569, 512.587, 411, 0.724
125056, 1, 37618, 291656, 569, 512.576, 369, 0.650
125144, 2, 37743, 292704, 571, 512.616, 421, 0.739
124992, 3, 37868, 292187, 570, 512.609, 371, 0.652
125140, 4, 37993, 292209, 570, 512.647, 395, 0.694
125060, 5, 38118, 292733, 571, 512.667, 419, 0.735
125052, 6, 38243, 292202, 570, 512.636, 442, 0.777
125032, 7, 38368, 292690, 571, 512.592, 376, 0.660
125096, 0, 38494, 292189, 570, 512.612, 380, 0.668
124992, 1, 38619, 292156, 570, 512.555, 346, 0.608
125136, 2, 38744, 292212, 570, 512.653, 413, 0.726
